Train | Epoch: 1 | Loss: 1.241
Train | Epoch: 2 | Loss: 1.059
Train | Epoch: 3 | Loss: 0.784
Train | Epoch: 4 | Loss: 0.706
Train | Epoch: 5 | Loss: 0.676
Train | Epoch: 6 | Loss: 0.658
Train | Epoch: 7 | Loss: 0.647
Train | Epoch: 8 | Loss: 0.638
Train | Epoch: 9 | Loss: 0.631
Train | Epoch: 10 | Loss: 0.626
Train | Epoch: 11 | Loss: 0.619
Train | Epoch: 12 | Loss: 0.614
Train | Epoch: 13 | Loss: 0.611
Train | Epoch: 14 | Loss: 0.609
Train | Epoch: 15 | Loss: 0.608
Train | Epoch: 16 | Loss: 0.607
Train | Epoch: 17 | Loss: 0.605
Train | Epoch: 18 | Loss: 0.603
Train | Epoch: 19 | Loss: 0.604
Train | Epoch: 20 | Loss: 0.604
Train | Epoch: 21 | Loss: 0.602
Train | Epoch: 22 | Loss: 0.601
Train | Epoch: 23 | Loss: 0.600
Train | Epoch: 24 | Loss: 0.600
Train | Epoch: 25 | Loss: 0.600
Train | Epoch: 26 | Loss: 0.599
Train | Epoch: 27 | Loss: 0.598
Train | Epoch: 28 | Loss: 0.595
Train | Epoch: 29 | Loss: 0.593
Train | Epoch: 30 | Loss: 0.593
PR | Epoch 30 | 0.97000 0.00018 0.95735 0.08864 0.95592 0.17702 0.95570 0.26547 0.94949 0.35166 0.95097 0.44027 0.95172 0.52874 0.95232 0.61724 0.94905 0.70300 0.95016 0.79180 0.95105 0.88060 0.93090 0.94813 0.85706 0.95229 0.79350 0.95514 0.73934 0.95841 0.69236 0.96161 0.65104 0.96450 0.61456 0.96737 0.58209 0.97015 0.55296 0.97279 0.52698 0.97588 
Test | Epoch 30 | MAP: 0.952 | Best MAP: 0.952
Train | Epoch: 31 | Loss: 0.593
Train | Epoch: 32 | Loss: 0.593
Train | Epoch: 33 | Loss: 0.591
Train | Epoch: 34 | Loss: 0.591
Train | Epoch: 35 | Loss: 0.591
Train | Epoch: 36 | Loss: 0.591
Train | Epoch: 37 | Loss: 0.592
Train | Epoch: 38 | Loss: 0.596
Train | Epoch: 39 | Loss: 0.594
Train | Epoch: 40 | Loss: 0.594
Train | Epoch: 41 | Loss: 0.593
Train | Epoch: 42 | Loss: 0.591
Train | Epoch: 43 | Loss: 0.591
Train | Epoch: 44 | Loss: 0.591
Train | Epoch: 45 | Loss: 0.591
Train | Epoch: 46 | Loss: 0.592
Train | Epoch: 47 | Loss: 0.592
Train | Epoch: 48 | Loss: 0.592
Train | Epoch: 49 | Loss: 0.592
Train | Epoch: 50 | Loss: 0.592
Train | Epoch: 51 | Loss: 0.592
Train | Epoch: 52 | Loss: 0.592
Train | Epoch: 53 | Loss: 0.592
Train | Epoch: 54 | Loss: 0.592
Train | Epoch: 55 | Loss: 0.591
Train | Epoch: 56 | Loss: 0.591
Train | Epoch: 57 | Loss: 0.591
Train | Epoch: 58 | Loss: 0.592
Train | Epoch: 59 | Loss: 0.594
Train | Epoch: 60 | Loss: 0.593
Test | Epoch 60 | MAP: 0.947 | Best MAP: 0.952
Train | Epoch: 61 | Loss: 0.592
Train | Epoch: 62 | Loss: 0.592
Train | Epoch: 63 | Loss: 0.591
Train | Epoch: 64 | Loss: 0.591
Train | Epoch: 65 | Loss: 0.591
Train | Epoch: 66 | Loss: 0.591
Train | Epoch: 67 | Loss: 0.591
