Train | Epoch: 1 | Loss: 1.152
Train | Epoch: 2 | Loss: 0.977
Train | Epoch: 3 | Loss: 0.772
Train | Epoch: 4 | Loss: 0.703
Train | Epoch: 5 | Loss: 0.672
Train | Epoch: 6 | Loss: 0.652
Train | Epoch: 7 | Loss: 0.643
Train | Epoch: 8 | Loss: 0.633
Train | Epoch: 9 | Loss: 0.627
Train | Epoch: 10 | Loss: 0.620
Train | Epoch: 11 | Loss: 0.615
Train | Epoch: 12 | Loss: 0.611
Train | Epoch: 13 | Loss: 0.607
Train | Epoch: 14 | Loss: 0.604
Train | Epoch: 15 | Loss: 0.601
Train | Epoch: 16 | Loss: 0.600
Train | Epoch: 17 | Loss: 0.598
Train | Epoch: 18 | Loss: 0.597
Train | Epoch: 19 | Loss: 0.597
Train | Epoch: 20 | Loss: 0.597
Train | Epoch: 21 | Loss: 0.597
Train | Epoch: 22 | Loss: 0.598
Train | Epoch: 23 | Loss: 0.599
Train | Epoch: 24 | Loss: 0.598
Train | Epoch: 25 | Loss: 0.596
Train | Epoch: 26 | Loss: 0.592
Train | Epoch: 27 | Loss: 0.592
Train | Epoch: 28 | Loss: 0.593
Train | Epoch: 29 | Loss: 0.594
Train | Epoch: 30 | Loss: 0.592
PR | Epoch 30 | 0.96900 0.00018 0.96238 0.08911 0.96221 0.17819 0.96211 0.26725 0.94959 0.35170 0.95235 0.44090 0.95380 0.52989 0.95419 0.61846 0.95370 0.70645 0.95468 0.79557 0.95506 0.88432 0.93347 0.95076 0.85937 0.95486 0.79490 0.95682 0.74003 0.95930 0.69322 0.96280 0.65150 0.96518 0.61456 0.96736 0.58171 0.96952 0.55237 0.97176 0.52585 0.97380 
Test | Epoch 30 | MAP: 0.953 | Best MAP: 0.953
Train | Epoch: 31 | Loss: 0.592
Train | Epoch: 32 | Loss: 0.592
Train | Epoch: 33 | Loss: 0.592
Train | Epoch: 34 | Loss: 0.592
Train | Epoch: 35 | Loss: 0.593
Train | Epoch: 36 | Loss: 0.592
Train | Epoch: 37 | Loss: 0.592
Train | Epoch: 38 | Loss: 0.592
Train | Epoch: 39 | Loss: 0.594
Train | Epoch: 40 | Loss: 0.592
Train | Epoch: 41 | Loss: 0.591
Train | Epoch: 42 | Loss: 0.591
Train | Epoch: 43 | Loss: 0.591
Train | Epoch: 44 | Loss: 0.591
Train | Epoch: 45 | Loss: 0.591
Train | Epoch: 46 | Loss: 0.591
Train | Epoch: 47 | Loss: 0.591
Train | Epoch: 48 | Loss: 0.591
Train | Epoch: 49 | Loss: 0.591
Train | Epoch: 50 | Loss: 0.590
Train | Epoch: 51 | Loss: 0.590
Train | Epoch: 52 | Loss: 0.590
Train | Epoch: 53 | Loss: 0.590
Train | Epoch: 54 | Loss: 0.590
Train | Epoch: 55 | Loss: 0.590
Train | Epoch: 56 | Loss: 0.590
Train | Epoch: 57 | Loss: 0.590
